,tos,sos,spco2,mlotst,o2os,no3os,po4os,sios,dfeos,co3,Cyanobacteria,Proteobacteria,Ascomycota,Bacteroidetes,Firmicutes,Richness,Shannon,bi-cycle,3h4h,Assimilatory_nitrate_reduction,Assimilatory_sulfate_reduction,ATP_synthesis,Calvin_cycle,Cysteine_biosynthesis,Denitrification,Dissimilatory_nitrate_reduction,Dissimilatory_sulfate_reduction,Nitrification,Nitrogen_fixation,Pta-Ack,antenna_proteins,Photosynthetic_electron_transport,Photosystem_I,Photosystem_II,acetyl-CoA_pathway,Sulfur_oxidation
SRR13122183,23.83491725,37.13914,38.9260875,17.56889525,0.217550378,0.00081557,2.91E-06,0.001301657,5.27E-07,0.252693405,0.297402081,0.156951492,0.139820248,0.033912544,0.026028871,2990,4.563123316,0.006342748,0.00303755,0.047631343,0.209000439,0.0179619,0.22109208,0.113315492,0.031198811,0.012547371,0.022107107,0.002284235,0.02347102,0.151214655,0.008182871,0.015967338,0.001672557,0.004332179,0.04995536,0.058684945
SRR13122184,24.1876445,37.14410775,39.3560105,19.069616,0.216131185,0.00078102,2.58E-06,0.001307801,5.73E-07,0.253411635,0.337874964,0.124830877,0.139988668,0.031130276,0.019257374,2977,4.511747915,0.007990955,0.003094298,0.050924483,0.21845786,0.017040041,0.20840065,0.112919857,0.03298714,0.012523563,0.021530465,0.002330459,0.023940562,0.145108857,0.009359787,0.016535809,0.001786208,0.004565184,0.058778178,0.051725644
SRR13122185,18.82911975,35.3003025,39.74266825,28.2607805,0.239885258,0.000154275,1.24E-05,0.001517177,1.06E-07,0.195078603,0.163561788,0.256144042,0.134974391,0.051282552,0.041030336,3027,5.085830662,0.010854121,0.004025487,0.066319271,0.268286277,0.011795327,0.104590857,0.131045247,0.041907518,0.016146648,0.027897528,0.002927279,0.030692366,0.125675989,0.010793994,0.015728514,0.001581594,0.006455138,0.082035308,0.041241538
SRR13122186,24.1876445,37.14410775,39.3560105,19.069616,0.216131185,0.00078102,2.58E-06,0.001307801,5.73E-07,0.253411635,0.326741453,0.192087258,0.119408057,0.039196957,0.028655406,2971,4.582125014,0.009297522,0.003639966,0.061371709,0.253372731,0.013648579,0.145389097,0.126831042,0.038730907,0.015044042,0.026593531,0.002723707,0.029013506,0.131477279,0.01004921,0.016153959,0.001752804,0.004563859,0.070863046,0.039483502
SRR13122187,24.1876445,37.14410775,39.3560105,19.069616,0.216131185,0.00078102,2.58E-06,0.001307801,5.73E-07,0.253411635,0.357241528,0.18810822,0.1078811,0.041221957,0.027757198,2944,4.352758749,0.006671486,0.003330939,0.059314035,0.226591655,0.018650572,0.195352019,0.115686525,0.032909379,0.013235742,0.024473322,0.002529342,0.026394693,0.138067519,0.009095599,0.017006112,0.002196924,0.005281642,0.053526079,0.049686415
SRR13122188,24.177402,37.14469175,39.38536425,18.019188,0.216142773,0.000743018,2.47E-06,0.001307735,5.88E-07,0.253238483,0.311959553,0.182564001,0.12835955,0.038783726,0.028746316,2931,4.517273152,0.005971272,0.002970201,0.044014875,0.208941314,0.021916828,0.238786806,0.108661545,0.030618601,0.012372957,0.024259321,0.002259997,0.025018055,0.14390257,0.00838879,0.016216884,0.001984838,0.005195007,0.047833341,0.050686799
SRR13122189,24.61462425,37.066679,39.79361075,20.67793225,0.214250065,0.000556378,2.31E-06,0.00132004,6.60E-07,0.253345615,0.223985765,0.168208843,0.152671744,0.035540806,0.037895546,2992,4.893611358,0.007194612,0.002986002,0.058735694,0.212709497,0.017462624,0.215172611,0.111555322,0.032074772,0.012411954,0.021773266,0.002306019,0.023472594,0.143888743,0.008625289,0.016413504,0.001492204,0.004317925,0.053682646,0.053724721
SRR13122190,24.61462425,37.066679,39.79361075,20.67793225,0.214250065,0.000556378,2.31E-06,0.00132004,6.60E-07,0.253345615,0.239703329,0.169617882,0.152855287,0.041652198,0.028496138,2981,4.831192038,0.006324267,0.003042706,0.045922669,0.207116578,0.017199026,0.244969397,0.109328044,0.030519088,0.011957709,0.021524189,0.00231309,0.023694087,0.136977743,0.008525127,0.016190179,0.001565934,0.004387137,0.050107536,0.058335493
SRR13122191,24.61243525,37.07379275,39.83723825,20.418166,0.214212735,0.000519835,2.30E-06,0.001316829,6.74E-07,0.253228205,0.326398615,0.18871234,0.116910649,0.043270561,0.031112577,2920,4.439916513,0.006233571,0.00355067,0.06244691,0.232345327,0.017913776,0.181201738,0.119787213,0.033899894,0.014244154,0.026800414,0.00235046,0.028644046,0.145547076,0.009005193,0.01715349,0.001998248,0.005245529,0.051891745,0.039740546
SRR13122192,24.61243525,37.07379275,39.83723825,20.418166,0.214212735,0.000519835,2.30E-06,0.001316829,6.74E-07,0.253228205,0.286203635,0.190745855,0.131387433,0.035164279,0.029541539,3005,4.733815427,0.008035372,0.003397035,0.056608147,0.23534279,0.013670532,0.176109835,0.119924245,0.035675512,0.014063616,0.024340224,0.00267807,0.026832491,0.138481031,0.009045872,0.015844717,0.001666151,0.004513061,0.062145079,0.05162622
SRR13122193,24.61243525,37.07379275,39.83723825,20.418166,0.214212735,0.000519835,2.30E-06,0.001316829,6.74E-07,0.253228205,0.323564945,0.218390858,0.104948287,0.053894125,0.033914284,2872,4.528567631,0.007672071,0.00388665,0.060940094,0.260485482,0.014022797,0.137058946,0.131042097,0.038572317,0.016399269,0.029200656,0.002903356,0.032871918,0.130193189,0.009741563,0.016746243,0.001824178,0.005004493,0.06365017,0.037784512
SRR13122194,24.61243525,37.07379275,39.83723825,20.418166,0.214212735,0.000519835,2.30E-06,0.001316829,6.74E-07,0.253228205,0.25373885,0.230928059,0.127423906,0.054014909,0.035974644,2980,4.822744445,0.007073706,0.003687894,0.052281043,0.242303737,0.013899727,0.177495978,0.123564973,0.036465106,0.015176738,0.027171961,0.002669928,0.029336383,0.13572919,0.009479614,0.01630063,0.001791393,0.004614179,0.058137982,0.042819836
SRR13122195,24.61243525,37.07379275,39.83723825,20.418166,0.214212735,0.000519835,2.30E-06,0.001316829,6.74E-07,0.253228205,0.311837291,0.199292818,0.117533766,0.043892175,0.030911599,3047,4.51619697,0.006377333,0.003443653,0.049081102,0.234825375,0.019145886,0.189383627,0.120643963,0.033854813,0.013837473,0.025962142,0.002492004,0.027285223,0.135619867,0.008835428,0.017123955,0.001974247,0.004898662,0.053231854,0.051983393
SRR13122196,19.04611,35.37086025,39.7450035,29.0979395,0.238759945,0.000119079,1.12E-05,0.00155117,1.10E-07,0.197001658,0.067763651,0.207578563,0.173866013,0.043101117,0.035273183,2934,5.36997203,0.009898278,0.003440912,0.049452171,0.226146331,0.012733586,0.16753035,0.118660202,0.035221054,0.012823616,0.024705284,0.00250888,0.023898007,0.151053701,0.00934656,0.014861019,0.001774239,0.007897192,0.070784558,0.057264059
SRR13122197,24.79057825,36.97891125,39.9902235,22.42187475,0.213571515,0.000466459,2.35E-06,0.001324069,6.84E-07,0.252374793,0.414937324,0.168516594,0.099020509,0.044656242,0.026139147,2978,4.082144259,0.005890788,0.003292922,0.056039795,0.22377178,0.016613024,0.202487413,0.116316994,0.0319069,0.013233868,0.025989174,0.002387016,0.02676322,0.141045473,0.009189117,0.017458652,0.002705518,0.005692919,0.049441302,0.049774124
SRR13122198,24.74650075,37.0038795,39.931673,22.32120375,0.213707533,0.000439873,2.35E-06,0.001318333,6.95E-07,0.252672235,0.401788031,0.172576238,0.10182436,0.040359536,0.026893307,2948,4.13100237,0.006393709,0.003501899,0.057126192,0.237596128,0.020813943,0.18202014,0.118802357,0.033565799,0.013926105,0.026540367,0.002501122,0.027748032,0.135629493,0.009241882,0.017803974,0.002501092,0.005580092,0.053602651,0.045105025
SRR13122199,24.74650075,37.0038795,39.931673,22.32120375,0.213707533,0.000439873,2.35E-06,0.001318333,6.95E-07,0.252672235,0.677492585,0.100054076,0.039522551,0.018941939,0.017187011,2981,2.470618714,0.005937135,0.004534242,0.056832306,0.283911035,0.016480103,0.097987271,0.138875017,0.040105931,0.018034566,0.036454915,0.003169517,0.037789844,0.119479886,0.010460025,0.020011068,0.005603192,0.017116928,0.057272105,0.029944912
SRR13122200,24.74650075,37.0038795,39.931673,22.32120375,0.213707533,0.000439873,2.35E-06,0.001318333,6.95E-07,0.252672235,0.348300983,0.182184797,0.112681359,0.045338486,0.026888547,2953,4.398887999,0.006415321,0.003342619,0.052861462,0.229829003,0.02239679,0.198050442,0.116358554,0.033237855,0.013622511,0.025587209,0.002594234,0.027011746,0.137367399,0.009084514,0.017075053,0.002260555,0.005511419,0.052571011,0.044822304
SRR13122201,24.74650075,37.0038795,39.931673,22.32120375,0.213707533,0.000439873,2.35E-06,0.001318333,6.95E-07,0.252672235,0.490667626,0.131035953,0.094455756,0.025196565,0.020039601,3005,3.641570181,0.006394183,0.003359551,0.053288863,0.234944263,0.019179891,0.187692462,0.120217734,0.03278247,0.013394907,0.026178047,0.002409109,0.027522551,0.13005955,0.00870377,0.018199446,0.002986704,0.006043404,0.052480942,0.054162153
SRR13122202,24.8606695,36.93575275,39.9142545,24.990679,0.213257893,0.000380011,2.37E-06,0.001312433,7.27E-07,0.252483878,0.425987222,0.168997222,0.099979916,0.033330522,0.02466057,3009,4.217538994,0.008717188,0.003722746,0.058838055,0.252306841,0.013388052,0.144398884,0.126203283,0.038402756,0.014989255,0.026222802,0.002798202,0.02896407,0.132241915,0.010295425,0.016765024,0.002239651,0.00549427,0.068850715,0.045160866
SRR13122203,24.870904,36.84358475,39.87147975,26.257055,0.213085685,0.000313302,2.40E-06,0.001305682,7.78E-07,0.251314508,0.441039555,0.204537266,0.07764891,0.042693717,0.030077857,3036,3.999596511,0.00818265,0.004288659,0.057659783,0.280850515,0.012996729,0.10439139,0.137428031,0.041749119,0.017717418,0.032465043,0.003046029,0.035111621,0.128080337,0.010594982,0.017509949,0.002611898,0.00601832,0.069169367,0.03012816
SRR13122204,24.870904,36.84358475,39.87147975,26.257055,0.213085685,0.000313302,2.40E-06,0.001305682,7.78E-07,0.251314508,0.39008641,0.150638096,0.116108077,0.026461907,0.022484219,2979,4.196938409,0.006543868,0.003369996,0.046956257,0.230755302,0.016958385,0.192793955,0.120890763,0.033369928,0.013368585,0.024571878,0.002514977,0.026843169,0.140138203,0.008913904,0.016710613,0.002082857,0.004954693,0.05401103,0.054251638
SRR13122205,24.8389945,36.75956425,39.94649125,23.89804675,0.213046678,0.000295341,2.42E-06,0.001299981,8.05E-07,0.249474955,0.472067214,0.18307141,0.078817685,0.032665635,0.027297561,2884,3.644737076,0.005524836,0.003792639,0.059657116,0.248644387,0.021708531,0.158792193,0.123736056,0.034312404,0.014788429,0.031058478,0.002512791,0.030668136,0.134207475,0.009235668,0.019372895,0.003632304,0.008172994,0.051310585,0.038872084
SRR13122206,24.8389945,36.75956425,39.94649125,23.89804675,0.213046678,0.000295341,2.42E-06,0.001299981,8.05E-07,0.249474955,0.62579868,0.117089111,0.061899833,0.023952514,0.018104553,2994,2.789594021,0.004994752,0.003954852,0.049597125,0.26371437,0.017476967,0.148301484,0.131416872,0.035743054,0.016204908,0.032490051,0.002822725,0.033745431,0.126990727,0.009313525,0.021268413,0.004235751,0.007864432,0.049640487,0.040224075
SRR13122207,19.04611,35.37086025,39.7450035,29.0979395,0.238759945,0.000119079,1.12E-05,0.00155117,1.10E-07,0.197001658,0.153996074,0.179558111,0.150539851,0.05040614,0.033512016,3020,5.358107881,0.012390632,0.003326171,0.063448754,0.241897963,0.011457286,0.135562685,0.116881303,0.03887636,0.013351402,0.022279568,0.002599169,0.024091442,0.138886721,0.010896317,0.014234062,0.001529081,0.005950505,0.089418461,0.052922116
SRR13122208,24.8389945,36.75956425,39.94649125,23.89804675,0.213046678,0.000295341,2.42E-06,0.001299981,8.05E-07,0.249474955,0.531203747,0.158711183,0.070302938,0.029964706,0.022552693,3004,3.418472082,0.007148273,0.004017013,0.052609609,0.270600431,0.014869531,0.128656536,0.13507215,0.038929801,0.01670338,0.031617323,0.002992381,0.03389303,0.127552647,0.009888652,0.018538511,0.003046179,0.006727979,0.060976533,0.03616004
SRR13122209,24.8389945,36.75956425,39.94649125,23.89804675,0.213046678,0.000295341,2.42E-06,0.001299981,8.05E-07,0.249474955,0.379307733,0.255819916,0.076554159,0.04222969,0.035723327,2952,4.014265148,0.007056515,0.00447428,0.058125732,0.282347534,0.014496352,0.100929789,0.138913569,0.041324928,0.018038804,0.034621819,0.003145209,0.037599057,0.12979941,0.009960944,0.017429305,0.002513203,0.006838616,0.061869541,0.030515392
SRR13122210,24.89361975,36.61894875,39.91035725,22.51667775,0.212719525,0.000304359,2.43E-06,0.001300845,8.20E-07,0.247946335,0.634240345,0.144499672,0.046747428,0.025325724,0.020684196,2882,2.643607396,0.00539345,0.004372024,0.048643699,0.278895613,0.015511013,0.120271065,0.138691937,0.038055387,0.017715887,0.036747253,0.003032948,0.037228481,0.120877727,0.009610339,0.020739977,0.004769653,0.009307246,0.052503855,0.037632446
SRR13122211,24.89361975,36.61894875,39.91035725,22.51667775,0.212719525,0.000304359,2.43E-06,0.001300845,8.20E-07,0.247946335,0.707805432,0.082613309,0.050566812,0.015230176,0.012345777,3003,2.384762557,0.008021228,0.003841452,0.05768158,0.264703382,0.015873735,0.12237241,0.131125733,0.038279071,0.015879296,0.030183161,0.002961774,0.031410489,0.125971371,0.009480075,0.020789607,0.005016932,0.009693179,0.064330373,0.04238515
SRR13122212,24.89361975,36.61894875,39.91035725,22.51667775,0.212719525,0.000304359,2.43E-06,0.001300845,8.20E-07,0.247946335,0.650298214,0.116110569,0.052960747,0.019835731,0.01686645,2727,2.620772931,0.003670444,0.002966649,0.052243154,0.243990929,0.018713168,0.174082564,0.134460182,0.027849081,0.013790216,0.03536978,0.002364789,0.028271349,0.115680038,0.007519807,0.023905651,0.007948046,0.013671465,0.039936625,0.053566063
SRR13122213,24.89361975,36.61894875,39.91035725,22.51667775,0.212719525,0.000304359,2.43E-06,0.001300845,8.20E-07,0.247946335,0.645024288,0.121444547,0.054052334,0.02173281,0.017200318,2986,2.626786585,0.005430959,0.004019561,0.049874082,0.261926988,0.017110143,0.1457161,0.133218855,0.036642167,0.016280007,0.032532643,0.002895051,0.034327525,0.124777928,0.00914081,0.020067107,0.004504157,0.008874653,0.051604715,0.041056549
SRR13122214,24.89361975,36.61894875,39.91035725,22.51667775,0.212719525,0.000304359,2.43E-06,0.001300845,8.20E-07,0.247946335,0.702506309,0.09960983,0.046254678,0.018084794,0.013665531,2796,2.271070069,0.005032315,0.003808414,0.064705916,0.256543995,0.018587974,0.148900555,0.127106801,0.034577394,0.015366233,0.032235747,0.003034924,0.033218135,0.12540075,0.008418618,0.021941233,0.00546572,0.009557243,0.04850392,0.037594113
SRR13122215,25.21071,36.3463135,39.98744675,23.99480125,0.211451773,0.000399239,2.43E-06,0.001303725,8.41E-07,0.245861003,0.703014209,0.086562862,0.048202724,0.016094636,0.013592979,2909,2.283120508,0.005958982,0.004033662,0.049105485,0.26466381,0.016973817,0.144529461,0.132678069,0.036249751,0.016293444,0.031784799,0.002933297,0.03284664,0.124001269,0.009290847,0.020664183,0.005082837,0.01058642,0.054875115,0.03744811
SRR13122216,25.21071,36.3463135,39.98744675,23.99480125,0.211451773,0.000399239,2.43E-06,0.001303725,8.41E-07,0.245861003,0.736597707,0.068885732,0.04573466,0.012917675,0.010962713,2954,2.087157763,0.005588729,0.00376083,0.048004055,0.257505284,0.017233347,0.158588348,0.129592992,0.034726992,0.015347542,0.03205509,0.002671396,0.032046821,0.124577732,0.00890043,0.021211798,0.005891285,0.011342612,0.049869328,0.041085388
SRR13122217,25.21071,36.3463135,39.98744675,23.99480125,0.211451773,0.000399239,2.43E-06,0.001303725,8.41E-07,0.245861003,0.604330513,0.133003508,0.059378858,0.022052314,0.02051889,2920,2.86456878,0.006500349,0.003915013,0.049857609,0.256134587,0.016025598,0.152581207,0.129262257,0.037071104,0.016084273,0.031308776,0.002861967,0.032507725,0.126399506,0.009301809,0.019181442,0.004392628,0.009263604,0.056202816,0.041147728
SRR13122218,17.6208205,35.04995125,39.02038725,28.9335325,0.24612223,0.000515556,3.32E-05,0.001404744,1.02E-07,0.188206433,0.02633955,0.086805098,0.240497265,0.024334954,0.014761119,2950,5.077726921,0.004938791,0.001540752,0.032588401,0.134796162,0.012244035,0.369214516,0.097639011,0.019033856,0.006425803,0.010704329,0.001287569,0.011956947,0.152762816,0.00552786,0.010583809,0.000645757,0.002165009,0.035689094,0.090255482
SRR13122219,25.427891,36.23792875,40.06127525,25.94739225,0.2106149,0.000438119,2.45E-06,0.001304644,8.50E-07,0.245463675,0.695339172,0.106636806,0.043613179,0.019086978,0.015926403,2946,2.310067501,0.005138228,0.004149858,0.058599504,0.271230144,0.017331962,0.12322657,0.134413242,0.036921736,0.016848249,0.035036083,0.003015674,0.035903803,0.124113483,0.009493002,0.021373247,0.005552494,0.010782241,0.051915247,0.034955231
SRR13122220,25.427891,36.23792875,40.06127525,25.94739225,0.2106149,0.000438119,2.45E-06,0.001304644,8.50E-07,0.245463675,0.690756953,0.109632963,0.043347566,0.016585325,0.016561686,3005,2.331427534,0.005818492,0.004204313,0.047721661,0.270634116,0.016187395,0.135993412,0.135110471,0.037772914,0.0169829,0.034082828,0.003065714,0.035408054,0.120737694,0.009682197,0.020426064,0.005125196,0.010404853,0.055022719,0.035619006
SRR13122221,25.427891,36.23792875,40.06127525,25.94739225,0.2106149,0.000438119,2.45E-06,0.001304644,8.50E-07,0.245463675,0.767667966,0.060616359,0.036621795,0.011214842,0.011177674,3006,1.86549568,0.005291754,0.004056229,0.04890507,0.272049701,0.018325435,0.130837496,0.134993044,0.036711722,0.016586296,0.034392247,0.002901894,0.035023802,0.120474374,0.009868306,0.022839306,0.006401344,0.013609686,0.050098387,0.036633908
SRR13122222,25.427891,36.23792875,40.06127525,25.94739225,0.2106149,0.000438119,2.45E-06,0.001304644,8.50E-07,0.245463675,0.573340822,0.153948353,0.053580832,0.025180993,0.022943732,2919,3.00216901,0.005915866,0.003624241,0.064967966,0.250665649,0.016252771,0.121001427,0.127207976,0.032796496,0.014067242,0.037329029,0.002632179,0.028915614,0.125913372,0.008847341,0.024239616,0.007662555,0.024651108,0.054254983,0.049054571
SRR13122223,25.62234425,36.167081,40.14263575,27.872345,0.209823183,0.000374149,2.46E-06,0.001302042,8.50E-07,0.245328845,0.750230149,0.08574228,0.034774232,0.013493518,0.012866694,2928,1.933324327,0.005822752,0.004391479,0.05759942,0.280972256,0.016314258,0.103292876,0.139509083,0.039176907,0.017569853,0.035412739,0.003044923,0.037059565,0.118957551,0.009632574,0.021303408,0.005493589,0.011231558,0.056066163,0.037149045
SRR13122224,25.62234425,36.167081,40.14263575,27.872345,0.209823183,0.000374149,2.46E-06,0.001302042,8.50E-07,0.245328845,0.714815369,0.086742265,0.044250971,0.01346611,0.012785149,2944,2.191920037,0.005579516,0.003677217,0.05603783,0.254836991,0.01738912,0.153215414,0.12766096,0.034372587,0.015134976,0.033002588,0.002878615,0.03246582,0.123418215,0.00861239,0.021445815,0.00598486,0.011744748,0.050711205,0.041831132
SRR13122225,25.62234425,36.167081,40.14263575,27.872345,0.209823183,0.000374149,2.46E-06,0.001302042,8.50E-07,0.245328845,0.443325737,0.160941956,0.080678574,0.024290119,0.023553301,2927,3.680541413,0.005820265,0.00337721,0.056620461,0.221583035,0.014858793,0.162046404,0.115913678,0.030819881,0.012767399,0.02679339,0.002185245,0.025863148,0.150526443,0.008141461,0.016922507,0.003588472,0.015555491,0.050151415,0.076465303
SRR13122226,26.08035375,36.0619205,40.547964,28.636977,0.208008095,0.000221112,2.47E-06,0.001284262,8.42E-07,0.245091813,0.730278542,0.086929874,0.04079519,0.012580783,0.012032344,3005,2.051258907,0.005081417,0.004071987,0.056336661,0.270913741,0.019060724,0.128231852,0.134195948,0.035991893,0.016342228,0.034967337,0.00283234,0.035073127,0.123564948,0.00938339,0.021306925,0.00660519,0.013150949,0.049151901,0.033737441
SRR13122227,26.08035375,36.0619205,40.547964,28.636977,0.208008095,0.000221112,2.47E-06,0.001284262,8.42E-07,0.245091813,0.626148065,0.127175222,0.049912861,0.016970458,0.017143742,2965,2.685694076,0.005688372,0.004364243,0.055096374,0.263113148,0.017398915,0.126726618,0.12981878,0.037465408,0.016704315,0.034354995,0.002979089,0.034829952,0.130892409,0.010075924,0.019173261,0.005652142,0.013942332,0.054075162,0.037648561
